name,id
DreamWorks SKG,27
Aardman Animations,297
DreamWorks Animation,521
Pathé,7981
Jersey Films,216
Loofah Productions,53626
Paramount Pictures,4
Ingenious Film Partners,289
Ingenious Media,290
Twentieth Century Fox Film Corporation,306
Chernin Entertainment,7076
Big Screen Productions,10893
TSG Entertainment,22213
Twentieth Century Fox Film Corporation,306
MCL Films S.A.,11451
Walwa Films S.A.,11452
Columbia Pictures,5
Happy Madison Productions,2608
Broken Road Productions,8000
Twentieth Century Fox Film Corporation,306
Regency Enterprises,508
Monarch Pictures,966
Epsilon Motion Pictures,1171
New Regency Pictures,10104
Manifest Film Company,20719
TriStar Pictures,559
Phoenix Pictures,11317
Lakeshore Entertainment,126
Universal Pictures,33
Eon Productions,7576
Appian Way,562
Warner Bros.,6194
Random Films,7262
New Line Cinema,12
Industry Entertainment,376
Tribeca Productions,11391
New Redemption Pictures,67171
Hollywood Pictures,915
Cinergi Pictures Entertainment,1504
Allied Filmmakers,1755
Walt Disney,5888
Nintendo,12288
Saturn Films,831
Ascendant Pictures,1204
Endgame Entertainment,1205
Entertainment Manufacturing Company,1206
Rising Star,1208
Copag V,21938
Beijing New Picture Film Co. Ltd.,724
China Film Co-Production Corporation,2269
Lakeshore Entertainment,126
Sidney Kimmel Entertainment,737
Columbia Pictures,5
Point Grey Pictures,16615
Boram Entertainment Inc.,2965
France 2 Cinéma,83
France 3 Cinéma,591
Epithète Films,7286
France 3 (FR 3),11244
Région Ile-de-France,11246
France 2 (FR2),11359
Orange Cinéma Séries,11620
Tapioca Films,12000
Warner Bros. Entertainment France,12001
Imagine Entertainment,23
Mikona Productions GmbH & Co. KG,24
Pathé Films,4959
Boréales,8606
Columbia Pictures Corporation,441
Escape Artists,1423
Black and Blu Entertainment,53007
Finestkind,53008
Living Films,2877
Emperor Multimedia Group (EMG),3320
Golden Port Productions Ltd.,73998
Spyglass Entertainment,158
The Kennedy/Marshall Company,862
Hollywood Pictures,915
Barry Mendel Productions,17032
Summit Entertainment,491
Di Bonaventura Picture,5955
Ingenious Media,290
Dune Entertainment,444
Fox 2000 Pictures,711
Deuce Three Productions,812
Sunswept Entertainment,5219
Red Hour Films,12178
Columbia Pictures Corporation,441
Jerry Weintraub Productions,2596
Delphi Films,4267
Columbia Pictures,5
Atlas Entertainment,507
Annapurna Pictures,13184
Touchstone Pictures,9195
Mandeville Films,10227
Kurtzman/Orci,12536
Paramount Pictures,4
Universal Pictures,33
Amblin Entertainment,56
U-Drive Productions,20448
Universal Pictures,33
TF1 Films Production,3823
Canal+,5358
EuropaCorp,6896
Ciné+,23616
Focus Features,10146
Trigger Street Productions,11801
Michael De Luca Productions,27551
Dimension Films,7405
Regency Enterprises,508
Warner Bros.,6194
Twentieth Century Fox Film Corporation,306
Robert Simonds Productions,3929
Universal Pictures,33
Weed Road Pictures,433
Herrick Entertainment,6666
Leverage Management,8536
Closest to the Hole Productions,8537
Emmett/Furla Films,10405
Envision Entertainment Corporation,11030
Film 44,20153
Foresight Unlimited,21897
Hollywood Studios International,22610
Spikings Entertainment,22611
Columbia Pictures Corporation,441
Parkway Productions,1350
New Line Cinema,12
Dune Entertainment,444
The Safran Company,11565
Evergreen Media Group,31375
warner bross Turkey,47502
Soho VFX,54392
Atomic Monster,76907
Columbia Pictures,5
Scott Rudin Productions,258
Relativity Media,7295
New Line Cinema,12
Flower Films (II),19813
Internationale Filmproduktion Blackswan,51190
Dimension Films,7405
Konrad Pictures,85
Craven-Maddalena Films,1600
Dimension Films,7405
Universal Pictures,33
Amblin Entertainment,56
U-Drive Productions,20448
Gary Sanchez Productions,4740
Warner Bros.,6194
American Zoetrope,70
Columbia Pictures Corporation,441
Osiris Films,2019
Columbia Pictures,5
Scott Rudin Productions,258
Easy There Tiger Productions,11804
Warner Bros.,6194
Paramount Pictures,4
Miramax Films,14
Timnick Films,679
Mirage Enterprises,932
New Line Cinema,12
Universal Pictures,33
Conundrum Entertainment,1156
Red Granite Pictures,19177
Walt Disney Pictures,2
Spyglass Entertainment,158
Vertigo Entertainment,829
"Kennedy/Marshall Company, The",7383
Mandeville Films,10227
Winking Productions,20669
Waverly Films,735
Warner Bros.,6194
Universal Pictures,33
Cube Vision,2780
Will Packer Productions,49968
Reel Chefs Catering,83397
Morgan Creek Productions,10210
Universal Pictures,33
Bristol Bay Productions,2233
Baldwin Entertainment Group,2234
Anvil Films,8833
Dimension Films,7405
Troublemaker Studios,10807
Miramax,53009
Columbia Pictures,5
Original Film,333
Kanzaman,4169
Relativity Media,7295
Art In Motion,31604
The Montecito Picture Company,2364
De Line Pictures,2609
Bernard Gayle Productions,3194
Twentieth Century Fox Film Corporation,306
Camelot Productions,523
Canal Plus Group,524
Ixtlan Productions,525
Warner Bros.,6194
Twentieth Century Fox Film Corporation,306
Regency Enterprises,508
Epsilon Motion Pictures,1171
Firm Films,1838
Deep River Productions,2646
New Regency Pictures,10104
Ed Friendly Productions,47635
Runteldat Entertainment,73956
Big Lou House Productions,79036
DreamWorks SKG,27
Newmarket Capital Group,506
Lawrence Bender Productions,2253
Pistolero Productions LLC,55852
New Line Cinema,12
Offspring Entertainment,2378
Twentieth Century Fox Film Corporation,306
LBI Productions,75017
New Line Cinema,12
Practical Pictures,48788
Parallel Zide,48792
DreamWorks SKG,27
Amblin Entertainment,56
Studio Babelsberg,264
Fox 2000 Pictures,711
Marc Platt Productions,2527
Participant Media,6735
Reliance Entertainment,7294
TSG Entertainment,22213
Twentieth Century Fox Film Corporation,306
Davis Entertainment,1302
Universal Pictures,33
Spyglass Entertainment,158
Relativity Media,7295
Apatow Productions,10105
Miramax Films,14
Universal Pictures,33
Amblin Entertainment,56
DreamWorks Pictures,7293
New Line Cinema,12
Pull Down Your Pants Pictures,3907
Todd McFarlane Entertainment,23364
Spyglass Entertainment,158
World 2000 Entertainment,7692
Count of Monte Cristo Ltd.,7693
Touchstone Pictures,9195
Lakeshore Entertainment,126
Sidney Kimmel Entertainment,737
Lionsgate,1632
Studio Babelsberg,264
StudioCanal,694
Dark Castle Entertainment,1786
TF1 Films Production,3823
Canal+,5358
Panda Productions Inc.,12408
Horticus UK,12409
Warner Bros.,6194
Touchstone Pictures,9195
Syncopy,9996
New Line Cinema,12
BenderSpink,6363
RatPac Entertainment,28732
Rainmaker Entertainment,2213
Mainframe Entertainment,5024
"Weinstein Company, The",7289
Icon Productions,152
Icon Entertainment International,4564
Touchstone Pictures,9195
United Artists,60
Eon Productions,7576
Twentieth Century Fox Film Corporation,306
Davis Entertainment,1302
Dune Entertainment III,6332
Troublemaker Studios,10807
Universal Pictures,33
Mirage Enterprises,932
Northern Lights Entertainment,8816
Columbia Pictures Corporation,441
Pariah Entertainment Group,1271
Grand Slam Productions,23651
Mel's Cite du Cinema,54502
Village Roadshow Pictures,79
Vertigo Entertainment,829
Sound for Film,1143
Warner Bros.,6194
Universal Pictures,33
MFPV Film,69
Double Feature Films,215
ShadowCatcher Entertainment,12269
Daniel Bobker Productions,12270
Brick Dust Productions LLC,12271
Walt Disney Pictures,2
Columbia Pictures,5
Original Film,333
Warner Bros.,6194
Paramount Pictures,4
Constellation Entertainment,14941
Columbia Pictures Corporation,441
Dark Castle Entertainment,1786
Warner Bros.,6194
DreamWorks SKG,27
Hollywood Pictures,915
Cinergi Pictures Entertainment,1504
Twentieth Century Fox Film Corporation,306
Dune Entertainment,444
Davis Entertainment,1302
Brandywine Productions,19747
Davis Entertainment,1302
Silver Pictures,1885
Warner Bros.,6194
Lakeshore Entertainment,126
Metro-Goldwyn-Mayer (MGM),8411
Village Roadshow Pictures,79
Castle Rock Entertainment,97
Reserve Room,10222
Flower Films (II),19813
Universal Pictures,33
Big Talk Productions,443
Relativity Media,7295
Working Title Films,10163
Paramount Pictures,4
Skydance Productions,6277
Dimension Films,7405
Columbia Pictures Corporation,441
Hofflund/Polone,1685
Global Entertainment Productions GmbH & Company Medien KG,9269
Imagine Entertainment,23
Ixtlan Productions,525
Carolco Pictures,14723
Bill Graham Films,78806
Escape Artists,1423
Media Rights Capital,2531
Sony Pictures Entertainment (SPE),7431
LStar Capital,34034
Laurence Mark Productions,415
Columbia Pictures Corporation,441
Global Entertainment Productions GmbH & Company Medien KG,9269
Nora Ephron Productions,67153
New Line Cinema,12
Practical Pictures,48788
Parallel Zide,48792
Castle Rock Entertainment,97
Warner Bros.,6194
Bel Air Entertainment,788
Warner Bros.,6194
Fox 2000 Pictures,711
Wildgaze Films,1508
Alan Greenspan Productions,6401
Mars Media Beteiligungs,6402
Flower Films (II),19813
ELC Productions Ltd.,73953
Paramount Pictures,4
Apatow Productions,10105
Media Rights Capital,2531
Fuzzy Door Productions,8789
Bluegrass Films,27451
RGB Media,31470
Universal Pictures,33
Paramount Pictures,4
Scott Rudin Productions,258
Warner Bros.,6194
Bad Robot,11461
Goldcrest Pictures,11843
Paramount Pictures,4
MTV Films,746
Cent Productions Inc.,54336
Amen Ra Films,421
Franchise Pictures,1403
Warner Bros.,6194
Morgan Creek Productions,10210
Columbia Pictures,5
1492 Pictures,436
Revolution Studios,497
Paramount Pictures,4
Icon Entertainment International,4564
Munich Film Partners & Company (MFP) BTC Productions,42221
Paramount Pictures,4
Cherry Alley Productions,2232
New Line Cinema,12
Crystal Sky Worldwide,4077
MDP Worldwide,10828
ApolloMedia Distribution,16850
"Carousel Picture Company, The",19944
Signature Entertainment,23770
Luxembourg Film Fund,46195
D'Artagnan Productions Limited,53010
Q&Q Medien GmbH,53011
Columbia Pictures,5
Scott Rudin Productions,258
BBC Films,288
Ruby Films,2054
Relativity Media,7295
Focus Features,10146
Bel Air Entertainment,788
Warner Bros.,6194
Village Roadshow Pictures,79
Dark Castle Entertainment,1786
Warner Bros.,6194
Eyetronics,15763
Chime Films,19965
Scorsese Productions,120
Cinergi Pictures Entertainment,1504
Touchstone Pictures,9195
TF1 Films Production,3823
Canal+,5358
CinéCinéma,6301
Grive Productions,6877
EuropaCorp,6896
A.J.O.Z. Films,11473
Warner Bros.,6194
Warner Bros. Pictures,174
Epsilon Motion Pictures,1171
Franchise Pictures,1403
Brad Grey Pictures,10958
Sea Breeze Productions Inc.,76490
Metro-Goldwyn-Mayer (MGM),8411
Village Roadshow Pictures,79
Original Film,333
Warner Bros.,6194
Columbia Pictures,5
Castle Rock Entertainment,97
United Artists,60
Le Studio Canal+,183
Carolco Pictures,14723
American Zoetrope,70
Columbia Pictures Corporation,441
Pricel,6542
Tohokushinsha Film,12387
Commission du Film France,20637
Commission du Film Île-de-France,20638
Twentieth Century Fox Film Corporation,306
Franchise Pictures,1403
Warner Bros.,6194
Morgan Creek Productions,10210
The Canton Company,22351
Summit Entertainment,491
Telecinco Cinema,2674
Apaches Entertainment,8111
Canal+ España,9335
Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA),9974
Institut Valenciã de Cinematografia (IVAC),18309
Mediaset España,21632
La Trini,53490
Generalitat Valenciana,53491
Columbia Pictures,5
Twentieth Century Fox Film Corporation,306
Regency Enterprises,508
Indian Paintbrush,9350
American Empirical Pictures,23449
Regency Enterprises,508
Epsilon Motion Pictures,1171
Davis Entertainment,1302
New Regency Pictures,10104
Monarchy Enterprises S.a.r.l.,77845
Atchity Entertainment International (AEI),81134
Regency Enterprises,508
Alcor Films,644
Canal+,5358
Warner Bros.,6194
Cornelius Productions,67992
France 3 Cinéma,591
Claudie Ossard Productions,592
MMC Independent,4411
Canal+,5358
Tapioca Films,12000
Sofica Sofinergie 5,23446
Victoires Productions,25020
Filmstiftung Nordrhein-Westfalen,27897
Union Générale Cinématographique (UGC),30994
DiNovi Pictures,813
Dualstar Productions,6130
Warner Bros.,6194
Paramount Pictures,4
Patalex Productions,57751
Universal Pictures,33
Anonymous Content,10039
Working Title Films,10163
Columbia Pictures Corporation,441
Mandalay Entertainment,1236
Milagro Films,1070
Franchise Pictures,1403
DoRo Fiction Film,2193
Signature Pictures,2982
ApolloMedia Distribution,16850
"Carousel Picture Company, The",19944
Luxembourg Film Fund,46195
Filmyard Underwaterdeco,48618
Universal Pictures,33
Miramax Films,14
Flower Films,2214
Dimension Films,7405
ITC Entertainment,1584
TriStar Pictures,559
Baumgarten-Prophet Entertainment,12968
Impact Pictures,248
Constantin Film Produktion,5755
Dimension Films,7405
Marty Katz Productions,12552
Mojo Films,21635
PK Pictures,21636
Paramount Pictures,4
Extreme Productions,16849
ApolloMedia Distribution,16850
Gaumont,9
Hollywood Pictures,915
Bruin Grip Services,5330
DNA Films,284
Ingenious Film Partners,289
UK Film Council,2452
Moving Picture Company (MPC),20478
Paramount Pictures,4
DreamWorks SKG,27
Saturn Films,831
Varsity Pictures,6024
Fathom Studios,3796
Electric Eye Entertainment Corporation,11623
StudioCanal,694
Silver Pictures,1885
TF1 Films Production,3823
Canal+,5358
Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA),9974
Nostromo Pictures,11068
Anton Capital Entertainment (ACE),20664
Institut Català de les Empreses Culturals (ICEC),35559
Prone Gunman,58772
Amazon Prime Instant Video,58773
Prone Gunman A.I.E.,58774
Isle of Man Film,2268
"Weinstein Company, The",7289
Samuelson Productions,22514
Paramount Pictures,4
DreamWorks SKG,27
Cold Spring Pictures,2363
"Montecito Picture Company, The",4607
United Artists,60
Suftley,87394
Intermedia Films,763
PolyGram Filmed Entertainment,1382
Silver Pictures,1885
Warner Bros.,6194
Working Title Films,10163
PolyGram Filmproduktion,23873
Applause Pictures,5346
Media Asia Films,5552
Beijing Jinyinma Movie & TV Culture Co.,5636
Stellar Mega Films,6838
Beijing Poly-bona Film Publishing Company,11414
Chengtian Entertainment,11417
Morgan & Chan Films,12183
Talent Aid International,12184
China Film Group Corporation (CFGC),14714
Wild Bunch,856
Ibrus,3622
Kazakhfilm Studios,3623
True Story Production,3624
CJ Entertainment,7036
Opus Pictures,7270
Stillking Films,11345
SnowPiercer,21122
Moho Film,34725
Europa Corp,1075
Scanbox,8992
Touchstone Pictures,9195
Mandeville Films,10227
"Morra, Brezner, Steinberg and Tenenbaum Entertainment (MBST)",59952
Burro Productions,59955
Miramax Films,14
Crowvision Inc.,4028
Entertainment Media Investment Corporation,4029
Jeff Most Productions,4030
Edward R. Pressman Film,6455
Arka Media Works,57946
New Line Cinema,12
Plan B Entertainment,81
Nick Wechsler Productions,8073
Internationale Scarena Filmproduktionsgesellschaft 2,23046
Universal Pictures,33
Gold Circle Films,12026
Tim Burton Productions,8601
Universal Pictures,33
Barry Mendel Productions,17032
Paramount Pictures,4
Cort/Madden Productions,53673
ATR Films,53904
MMP Erste Filmproduktions,53905
Moviemakers Productions (MMP),53906
Warner Bros.,6194
Dovemead Films,51861
Cantharus Productions,51903
Gerber Pictures,975
Warner Bros.,6194
Metropolitan Filmexport,656
Lion Rock Productions,2812
Showbox,3491
Touchstone Pictures,9195
Lakeshore Entertainment,126
Relativity Media,7295
Imagine Entertainment,23
Universal Pictures,33
Dimension Films,7405
Paramount Pictures,4
The Weinstein Company,308
Block 2 Pictures,539
Wild Bunch,856
Annapurna Pictures,13184
Jet Tone Films,26492
Sil-Metropole Organisation Ltd.,35050
Ingenious Media,290
Dune Entertainment,444
Fox 2000 Pictures,711
Flashpoint Entertainment,7717
Big Screen Productions,10893
Mili Pictures,60714
Universal Pictures,33
Beacon Communications,919
Azoff Entertainment,10619
Winkler Films,8880
Davis Entertainment,1302
Metro-Goldwyn-Mayer (MGM),8411
Columbia Pictures,5
Happy Madison Productions,2608
Sony Pictures Releasing,3045
Sony Pictures Entertainment (SPE),7431
LStar Capital,34034
Hey Eddie,46222
Epsilon Motion Pictures,1171
Morgan Creek Productions,10210
The Canton Company,22351
AE Two Film Productions,89132
Angel Eyes Productions,89133
Regency Enterprises,508
Fox 2000 Pictures,711
Kopelson Entertainment,824
Epsilon Motion Pictures,1171
Atchity Entertainment International (AEI),81134
Bac Films,208
Kino Vision,353
Orly Films,354
R.P. Productions,355
Vía Digital,357
Artisan Entertainment,2188
Origen Producciones Cinematograficas S.A.,3315
TF1 Films Production,3823
Canal+,5358
Canal+ España,9335
Columbia Pictures,5
Castle Rock Entertainment,97
Simian Films,10153
Bel Air Entertainment,788
Warner Bros.,6194
Robert Lawrence Productions,12245
Metal Productions Inc.,89134
Maysville Pictures,89135
Smokewood Entertainment Group,4424
Hollywood Pictures,915
Largo Entertainment,1644
Scott Free Productions,1645
Universal Pictures,33
Turman-Foster Company,662
One Race Productions,1225
Radar Pictures,14718
Riddick Canada Productions,23634
Paramount Pictures,4
Pacific Western,1280
Rysher Entertainment,11661
Dimension Films,7405
Playtone,4171
Walden Media,10221
Ghoulardi Film Company,178
The Weinstein Company,308
Annapurna Pictures,13184
Ingenious Film Partners,289
Dino de Laurentiis Cinematografica,1216
Dino De Laurentiis Company,10308
Zephyr Films,16923
Red Lion Sarl,17234
Carthago Films S.a.r.l.,20395
Davis Entertainment,1302
